joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.027465,-0.100800,-0.170131,-0.008887,-0.030733,-0.007960,0.247021,0.019229,0.491852,0.368817,0.507503,-0.196548,-0.031461,-0.293056,-0.326288,0.286717,-0.299542,0.016505,0.008794,-0.573429,0.439101,1.044988,1.015999,-0.204779,0.005567,0.043439,-0.027777,-0.031504,-0.123174
-0.041787,-0.119493,-0.175842,-0.012558,-0.034377,-0.007960,0.247021,0.020530,0.495142,0.374613,0.523744,-0.208406,-0.015074,-0.295424,-0.332821,0.288293,-0.302665,0.016505,0.008794,-0.573429,0.431101,1.043362,1.025514,-0.202632,0.016651,0.043439,-0.034330,-0.031504,-0.128239
-0.055693,-0.137040,-0.181625,-0.015880,-0.037706,-0.008253,0.245806,0.021397,0.497788,0.380096,0.538412,-0.220254,0.002517,-0.297687,-0.339127,0.289782,-0.305845,0.015541,0.008350,-0.572753,0.423525,1.041401,1.036633,-0.200418,0.027327,0.042694,-0.040530,-0.030156,-0.133032
-0.068765,-0.152294,-0.187553,-0.018505,-0.040404,-0.008253,0.244182,0.021397,0.499145,0.384955,0.549935,-0.232080,0.022515,-0.299739,-0.344978,0.291100,-0.309139,0.015541,0.006846,-0.572753,0.416798,1.041401,1.050962,-0.200418,0.037187,0.042694,-0.046025,-0.030156,-0.137278
-0.079960,-0.164600,-0.193792,-0.021049,-0.042826,-0.006222,0.240952,0.020180,0.500107,0.388759,0.559279,-0.243551,0.045691,-0.301593,-0.350562,0.292392,-0.312819,0.014036,0.005330,-0.571249,0.410996,1.038568,1.065762,-0.197034,0.044084,0.041431,-0.049116,-0.028474,-0.139756
-0.090216,-0.175433,-0.200187,-0.023552,-0.045112,-0.004057,0.236918,0.018385,0.500617,0.392036,0.567535,-0.254846,0.070456,-0.304076,-0.356012,0.293671,-0.316692,0.012809,0.004315,-0.570214,0.405657,1.035633,1.080798,-0.193131,0.049499,0.040030,-0.050070,-0.026879,-0.140812
-0.097824,-0.182258,-0.206671,-0.025835,-0.047155,-0.000862,0.231218,0.015186,0.500617,0.394999,0.573780,-0.264429,0.098462,-0.304076,-0.361444,0.295185,-0.321216,0.011479,0.002231,-0.570214,0.403378,1.029939,1.097106,-0.187474,0.054221,0.040030,-0.050070,-0.024494,-0.140812
-0.104068,-0.187655,-0.212920,-0.028244,-0.049232,0.002608,0.225632,0.011932,0.500255,0.397796,0.579592,-0.273221,0.126776,-0.305261,-0.366808,0.296926,-0.325956,0.010019,0.000013,-0.570044,0.402483,1.023330,1.113860,-0.182273,0.058255,0.038531,-0.047979,-0.022089,-0.139018
-0.107582,-0.190192,-0.218699,-0.028244,-0.049232,0.006627,0.220274,0.008570,0.500255,0.400263,0.584536,-0.280432,0.155704,-0.306632,-0.372034,0.299121,-0.331126,0.008298,-0.002469,-0.570044,0.402483,1.014890,1.131504,-0.177984,0.060910,0.038531,-0.044508,-0.019640,-0.135250
-0.109532,-0.190431,-0.224634,-0.029129,-0.049946,0.010641,0.215206,0.005106,0.498728,0.403643,0.589071,-0.285089,0.184615,-0.307993,-0.376828,0.301917,-0.336320,0.006072,-0.005326,-0.571450,0.403244,1.005582,1.148841,-0.174110,0.060613,0.036842,-0.039410,-0.016854,-0.129732
-0.109532,-0.190431,-0.230646,-0.029129,-0.049946,0.014652,0.210285,0.001590,0.497216,0.407481,0.593403,-0.288468,0.213516,-0.309348,-0.381405,0.305013,-0.341527,0.003594,-0.008371,-0.572919,0.403244,0.995839,1.166025,-0.170443,0.058839,0.036842,-0.033497,-0.013898,-0.123339
-0.110309,-0.187951,-0.236613,-0.026557,-0.047773,0.019022,0.206451,-0.001508,0.492293,0.413186,0.597886,-0.285734,0.240536,-0.312572,-0.386122,0.308752,-0.346485,0.000039,-0.012521,-0.573489,0.402988,0.983949,1.183530,-0.166107,0.055224,0.034050,-0.026735,-0.010440,-0.117357
-0.109862,-0.186101,-0.242200,-0.024154,-0.045655,0.023135,0.203313,-0.004323,0.486231,0.419316,0.602832,-0.281030,0.266233,-0.316641,-0.391190,0.312660,-0.351635,-0.003909,-0.016666,-0.574059,0.401701,0.971436,1.200971,-0.161729,0.052371,0.032360,-0.020920,-0.007134,-0.112213
-0.109862,-0.184293,-0.247031,-0.021158,-0.042850,0.026737,0.201565,-0.004323,0.477890,0.426295,0.608705,-0.272387,0.289284,-0.322402,-0.396959,0.316907,-0.357169,-0.008645,-0.020802,-0.574059,0.401701,0.957677,1.218284,-0.157265,0.051041,0.030987,-0.016996,-0.004135,-0.108744
-0.108336,-0.181167,-0.250740,-0.015404,-0.037567,0.030576,0.201569,-0.004346,0.467464,0.437185,0.614559,-0.257307,0.309986,-0.330654,-0.403308,0.321903,-0.363545,-0.014644,-0.025904,-0.573460,0.398475,0.942486,1.233472,-0.153783,0.049585,0.029204,-0.012925,-0.000803,-0.104960
-0.107437,-0.177382,-0.253887,-0.008270,-0.031044,0.034534,0.202155,-0.003619,0.455995,0.450030,0.620405,-0.239007,0.329514,-0.340151,-0.409948,0.327273,-0.370344,-0.021275,-0.031489,-0.571880,0.394978,0.926578,1.247599,-0.150792,0.048572,0.027216,-0.008780,0.002695,-0.101018
-0.107437,-0.171807,-0.253887,0.003867,-0.020121,0.040414,0.204748,-0.000983,0.442966,0.471566,0.626444,-0.213318,0.343378,-0.353809,-0.415749,0.332795,-0.379375,-0.028521,-0.038356,-0.570390,0.392725,0.909553,1.259565,-0.149280,0.046290,0.024624,-0.003138,0.006651,-0.096274
-0.107928,-0.165738,-0.252954,0.017362,-0.008595,0.046449,0.208865,0.002143,0.430070,0.496818,0.633510,-0.186365,0.354886,-0.368531,-0.421478,0.337912,-0.389181,-0.035638,-0.045215,-0.568944,0.392024,0.893275,1.270794,-0.147278,0.043912,0.022241,0.002366,0.011103,-0.091556
-0.107928,-0.158678,-0.248956,0.033571,0.004139,0.052793,0.216033,0.006248,0.417439,0.529505,0.642632,-0.156886,0.361678,-0.385381,-0.427063,0.342220,-0.400540,-0.042499,-0.052059,-0.568944,0.394428,0.878487,1.280551,-0.144297,0.043912,0.020279,0.007593,0.016549,-0.086891
-0.114487,-0.150197,-0.241336,0.050624,0.015508,0.058232,0.223375,0.010365,0.406944,0.576568,0.654016,-0.126910,0.360958,-0.401266,-0.436360,0.344581,-0.411444,-0.047720,-0.058021,-0.568491,0.401867,0.865592,1.291464,-0.138467,0.045152,0.020599,0.011939,0.023121,-0.083065
-0.123065,-0.141005,-0.231904,0.068099,0.026194,0.063219,0.230803,0.014487,0.397515,0.630818,0.666532,-0.096687,0.356480,-0.416667,-0.447512,0.345968,-0.422121,-0.052120,-0.063541,-0.568491,0.411824,0.853643,1.302954,-0.131212,0.048298,0.020599,0.015844,0.030254,-0.079660
-0.143461,-0.126608,-0.219022,0.087971,0.035780,0.067980,0.231467,0.016683,0.393181,0.712460,0.678363,-0.068376,0.335337,-0.414073,-0.462400,0.345968,-0.429154,-0.058612,-0.071431,-0.572583,0.439895,0.846676,1.322700,-0.117082,0.058971,0.027743,0.019577,0.041134,-0.077944
-0.168274,-0.109301,-0.205054,0.108230,0.044499,0.072006,0.230639,0.019086,0.390291,0.801367,0.686950,-0.041887,0.309499,-0.392761,-0.475315,0.345622,-0.434653,-0.064472,-0.079229,-0.578798,0.472252,0.842761,1.342942,-0.102578,0.070821,0.034456,0.023150,0.051798,-0.075968
